"","FECHA","TIENDA","CODPROD","DESCRIPCION","MEDIDA","UNI","VENTA","PRECIOUNITARIO","ACABADO","dia"
"969",2018-10-31,"Z12 TIENDA ZONA 12","02343","JAMBA HOJA BA<d1>O ESTANDAR","21",4,416.07,104.0175,"AN","mié\."
"970",2018-10-31,"Z12 TIENDA ZONA 12","02438","TUBO VITRINA 1","21",5,300.89,60.178,"AN","mié\."
"971",2018-10-31,"Z12 TIENDA ZONA 12","03288","MARCO FIJO PROYECTABLE","21",12,1144.29,95.3575,"BR","mié\."
"972",2018-10-31,"Z12 TIENDA ZONA 12","04505","CANAL U 1/2 x 1/2 x 0.045","21",46,1328.57,28.8819565217391,"NE","mié\."
"973",2018-10-31,"Z12 TIENDA ZONA 12","04517","ANGULAR 1/2 x 3/8 x 1/16","21",10,218.75,21.875,"NE","mié\."
"974",2018-10-31,"Z12 TIENDA ZONA 12","04288","MARCO FIJO PROYECTABLE","21",8,785.71,98.21375,"NE","mié\."
"975",2018-10-31,"Z12 TIENDA ZONA 12","12-1312-0","ESCUADRA DE HOJA PUERTA S/1400","01",8,71.43,8.92875,NA,"mié\."
"976",2018-10-31,"Z12 TIENDA ZONA 12","12-1340-0","ESCUADRA BLOQUEO HOJA S/3600","01",30,233.04,7.768,NA,"mié\."
"977",2018-10-31,"Z12 TIENDA ZONA 12","12-1341-0","ESCUADRA BLOQUEO MARCO S/3600","01",24,250.71,10.44625,NA,"mié\."
"978",2018-10-31,"Z12 TIENDA ZONA 12","12-6117-0","RUEDA FIJA SIMPLE S/3600","01",30,267.86,8.92866666666667,NA,"mié\."
"979",2018-10-31,"Z12 TIENDA ZONA 12","20","COBRO SERVICIO ADMINISTRATIVO","01",1,25.18,25.18,NA,"mié\."
"980",2018-10-31,"Z12 TIENDA ZONA 12","20015-403","PANEL ACM 1220x2440 4mm NEGRO PVDF","01",6,2282.14,380.356666666667,NA,"mié\."
"981",2018-10-31,"Z12 TIENDA ZONA 12","231402","CERCO LISO VENTANA","20",3,883.93,294.643333333333,"MNT","mié\."
"982",2018-10-31,"Z12 TIENDA ZONA 12","231429","JUNQUILLO REDONDO MEDIANO","20",3,226.07,75.3566666666667,"MNT","mié\."
"983",2018-10-31,"Z12 TIENDA ZONA 12","233604","TAPETA HOJA CENTRAL","20",2,215,107.5,"MNT","mié\."
